2026/09/16 08:13:58.936, 22471, 1654
2026/09/16 08:13:59.436, 22471, 1654
2026/09/16 08:13:59.936, 22471, 1654
2026/09/16 08:14:00.437, 22471, 1654
2026/09/16 08:14:00.937, 22471, 1654
2026/09/16 08:14:01.437, 22471, 1654
2026/09/16 08:14:01.937, 22471, 1654
2026/09/16 08:14:02.438, 22471, 1654
2026/09/16 08:14:02.938, 22471, 1654
2026/09/16 08:14:03.438, 22471, 1654
2026/09/16 08:14:03.939, 22471, 1654
2026/09/16 08:14:04.439, 22471, 1654
2026/09/16 08:14:04.939, 22471, 1654
2026/09/16 08:14:05.439, 22471, 1654
2026/09/16 08:14:05.940, 22471, 1654
2026/09/16 08:14:06.440, 22471, 1654
2026/09/16 08:14:06.941, 22471, 1654
2026/09/16 08:14:07.441, 22471, 1654
2026/09/16 08:14:07.942, 22471, 1654
2026/09/16 08:14:08.442, 22471, 1654
2026/09/16 08:14:08.943, 22471, 1654
2026/09/16 08:14:09.443, 22471, 1654
2026/09/16 08:14:09.943, 22471, 1654
2026/09/16 08:14:10.444, 22471, 1654
2026/09/16 08:14:10.944, 22471, 1654
2026/09/16 08:14:11.444, 22471, 1654
2026/09/16 08:14:11.944, 22471, 1654
2026/09/16 08:14:12.445, 22471, 1654
2026/09/16 08:14:12.945, 22471, 1654
2026/09/16 08:14:13.445, 22471, 1654
2026/09/16 08:14:13.945, 22471, 1654
2026/09/16 08:14:14.446, 22471, 1654
2026/09/16 08:14:14.946, 22471, 1654
2026/09/16 08:14:15.447, 22471, 1654
2026/09/16 08:14:15.947, 22471, 1654
2026/09/16 08:14:16.448, 22471, 1654
2026/09/16 08:14:16.948, 22471, 1654
2026/09/16 08:14:17.448, 22471, 1654
2026/09/16 08:14:17.948, 22471, 1654
2026/09/16 08:14:18.448, 22471, 1654
2026/09/16 08:14:18.948, 22471, 1654
2026/09/16 08:14:19.449, 22471, 1654
2026/09/16 08:14:19.949, 22471, 1654
2026/09/16 08:14:20.449, 22471, 1654
2026/09/16 08:14:20.949, 22471, 1654
2026/09/16 08:14:21.449, 22471, 1654
2026/09/16 08:14:21.950, 22471, 1654
2026/09/16 08:14:22.450, 22471, 1654
2026/09/16 08:14:22.950, 22471, 1654
2026/09/16 08:14:23.450, 22471, 1654
2026/09/16 08:14:23.950, 22471, 1654
2026/09/16 08:14:24.451, 22471, 1654
2026/09/16 08:14:24.951, 22471, 1654
2026/09/16 08:14:25.451, 22471, 1654
2026/09/16 08:14:25.951, 22471, 1654
2026/09/16 08:14:26.452, 22471, 1654
2026/09/16 08:14:26.952, 22471, 1654
2026/09/16 08:14:27.452, 22471, 1654
2026/09/16 08:14:27.952, 22471, 1654
2026/09/16 08:14:28.453, 22471, 1654
2026/09/16 08:14:28.953, 22471, 1654
2026/09/16 08:14:29.453, 22471, 1654
2026/09/16 08:14:29.953, 22471, 1654
2026/09/16 08:14:30.453, 22471, 1654
2026/09/16 08:14:30.954, 22471, 1654
2026/09/16 08:14:31.454, 22471, 1654
2026/09/16 08:14:31.955, 22471, 1654
2026/09/16 08:14:32.455, 22471, 1654
2026/09/16 08:14:32.955, 22471, 1654
2026/09/16 08:14:33.456, 22471, 1654
2026/09/16 08:14:33.956, 22471, 1654
2026/09/16 08:14:34.456, 22471, 1654
2026/09/16 08:14:34.956, 22471, 1654
2026/09/16 08:14:35.457, 22471, 1654
2026/09/16 08:14:35.957, 22471, 1654
2026/09/16 08:14:36.457, 22471, 1654
2026/09/16 08:14:36.958, 22471, 1654
2026/09/16 08:14:37.458, 22471, 1654
2026/09/16 08:14:37.958, 22471, 1654
2026/09/16 08:14:38.459, 22471, 1654
2026/09/16 08:14:38.959, 22471, 1654
2026/09/16 08:14:39.459, 22471, 1654
2026/09/16 08:14:39.959, 22471, 1654
2026/09/16 08:14:40.459, 22471, 1654
2026/09/16 08:14:40.960, 22471, 1654
2026/09/16 08:14:41.460, 22471, 1654
2026/09/16 08:14:41.960, 22471, 1654
2026/09/16 08:14:42.460, 22471, 1654
2026/09/16 08:14:42.961, 22471, 1654
2026/09/16 08:14:43.461, 22471, 1654
2026/09/16 08:14:43.961, 22471, 1654
2026/09/16 08:14:44.461, 22471, 1654
2026/09/16 08:14:44.961, 22471, 1654
2026/09/16 08:14:45.462, 22471, 1654
2026/09/16 08:14:45.962, 22471, 1654
2026/09/16 08:14:46.462, 22471, 1654
2026/09/16 08:14:46.963, 22471, 1654
2026/09/16 08:14:47.463, 22471, 1654
2026/09/16 08:14:47.963, 22471, 1654
2026/09/16 08:14:48.464, 22471, 1654
2026/09/16 08:14:48.964, 22471, 1654
2026/09/16 08:14:49.464, 22471, 1654
2026/09/16 08:14:49.964, 22471, 1654
2026/09/16 08:14:50.465, 22471, 1654
2026/09/16 08:14:50.965, 22471, 1654
2026/09/16 08:14:51.465, 22471, 1654
2026/09/16 08:14:51.965, 22471, 1654
2026/09/16 08:14:52.465, 22471, 1654
2026/09/16 08:14:52.966, 22471, 1654
2026/09/16 08:14:53.468, 22471, 1654
2026/09/16 08:14:53.968, 22471, 1654
2026/09/16 08:14:54.469, 22471, 1654
2026/09/16 08:14:54.969, 22471, 1654
2026/09/16 08:14:55.469, 22471, 1654
2026/09/16 08:14:55.969, 22471, 1654
2026/09/16 08:14:56.470, 22471, 1654
2026/09/16 08:14:56.970, 22471, 1654
2026/09/16 08:14:57.470, 22471, 1654
2026/09/16 08:14:57.971, 22471, 1654
2026/09/16 08:14:58.471, 22471, 1654
2026/09/16 08:14:58.971, 22471, 1654
2026/09/16 08:14:59.471, 22471, 1654
2026/09/16 08:14:59.971, 22471, 1654
2026/09/16 08:15:00.472, 22471, 1654
2026/09/16 08:15:00.972, 22471, 1654
2026/09/16 08:15:01.473, 22471, 1654
2026/09/16 08:15:01.977, 22471, 1654
2026/09/16 08:15:02.478, 22471, 1654
2026/09/16 08:15:02.978, 22471, 1654
2026/09/16 08:15:03.478, 22471, 1654
2026/09/16 08:15:03.979, 22471, 1654
2026/09/16 08:15:04.479, 22471, 1654
2026/09/16 08:15:04.979, 22471, 1654
2026/09/16 08:15:05.479, 22471, 1654
2026/09/16 08:15:05.980, 22471, 1654
2026/09/16 08:15:06.480, 22471, 1654
2026/09/16 08:15:06.980, 22471, 1654
2026/09/16 08:15:07.481, 22471, 1654
2026/09/16 08:15:07.981, 22471, 1654
2026/09/16 08:15:08.481, 22471, 1654
2026/09/16 08:15:08.982, 22471, 1654
2026/09/16 08:15:09.482, 22471, 1654
2026/09/16 08:15:09.982, 22471, 1654
2026/09/16 08:15:10.483, 22471, 1654
2026/09/16 08:15:10.983, 22471, 1654
2026/09/16 08:15:11.483, 22471, 1654
2026/09/16 08:15:11.983, 22471, 1654
2026/09/16 08:15:12.484, 22471, 1654
2026/09/16 08:15:12.984, 22471, 1654
2026/09/16 08:15:13.485, 22471, 1654
2026/09/16 08:15:13.985, 22471, 1654
2026/09/16 08:15:14.485, 22471, 1654
2026/09/16 08:15:14.985, 22471, 1654
2026/09/16 08:15:15.486, 22471, 1654
2026/09/16 08:15:15.986, 22471, 1654
2026/09/16 08:15:16.486, 22471, 1654
2026/09/16 08:15:16.986, 22471, 1654
2026/09/16 08:15:17.486, 22471, 1654
2026/09/16 08:15:17.987, 22471, 1654
2026/09/16 08:15:18.487, 22471, 1654
2026/09/16 08:15:18.987, 22471, 1654
2026/09/16 08:15:19.487, 22471, 1654
2026/09/16 08:15:19.988, 22471, 1654
2026/09/16 08:15:20.488, 22471, 1654
2026/09/16 08:15:20.988, 22471, 1654
2026/09/16 08:15:21.488, 22471, 1654
2026/09/16 08:15:21.989, 22471, 1654
2026/09/16 08:15:22.489, 22471, 1654
2026/09/16 08:15:22.989, 22471, 1654
2026/09/16 08:15:23.489, 22471, 1654
2026/09/16 08:15:23.989, 22471, 1654
2026/09/16 08:15:24.490, 22471, 1654
2026/09/16 08:15:24.990, 22471, 1654
2026/09/16 08:15:25.490, 22471, 1654
2026/09/16 08:15:25.990, 22471, 1654
2026/09/16 08:15:26.491, 22471, 1654
2026/09/16 08:15:26.991, 22471, 1654
2026/09/16 08:15:27.491, 22471, 1654
2026/09/16 08:15:27.991, 22471, 1654
2026/09/16 08:15:28.492, 22471, 1654
2026/09/16 08:15:28.992, 22471, 1654
2026/09/16 08:15:29.492, 22471, 1654
2026/09/16 08:15:29.992, 22471, 1654
2026/09/16 08:15:30.492, 22471, 1654
2026/09/16 08:15:30.993, 22471, 1654
2026/09/16 08:15:31.493, 22471, 1654
2026/09/16 08:15:31.994, 22471, 1654
2026/09/16 08:15:32.494, 22471, 1654
2026/09/16 08:15:32.994, 22471, 1654
2026/09/16 08:15:33.495, 22471, 1654
2026/09/16 08:15:33.995, 22471, 1654
2026/09/16 08:15:34.495, 22471, 1654
2026/09/16 08:15:34.995, 22471, 1654
2026/09/16 08:15:35.496, 22471, 1654
2026/09/16 08:15:35.996, 22471, 1654
2026/09/16 08:15:36.496, 22471, 1654
2026/09/16 08:15:36.997, 22471, 1654
2026/09/16 08:15:37.497, 22471, 1654
2026/09/16 08:15:37.997, 22471, 1654
2026/09/16 08:15:38.498, 22471, 1654
2026/09/16 08:15:38.998, 22471, 1654
2026/09/16 08:15:39.498, 22471, 1654
2026/09/16 08:15:39.998, 22471, 1654
2026/09/16 08:15:40.499, 22471, 1654
2026/09/16 08:15:40.999, 22471, 1654
2026/09/16 08:15:41.499, 22471, 1654
2026/09/16 08:15:41.999, 22471, 1654
2026/09/16 08:15:42.500, 22471, 1654
2026/09/16 08:15:43.000, 22471, 1654
2026/09/16 08:15:43.500, 22471, 1654
2026/09/16 08:15:44.000, 22471, 1654
2026/09/16 08:15:44.500, 22471, 1654
2026/09/16 08:15:45.001, 22471, 1654
2026/09/16 08:15:45.501, 22471, 1654
2026/09/16 08:15:46.001, 22471, 1654
2026/09/16 08:15:46.501, 22471, 1654
2026/09/16 08:15:47.002, 22471, 1654
2026/09/16 08:15:47.502, 22471, 1654
2026/09/16 08:15:48.002, 22471, 1654
2026/09/16 08:15:48.502, 22471, 1654
2026/09/16 08:15:49.002, 22471, 1654
2026/09/16 08:15:49.503, 22471, 1654
2026/09/16 08:15:50.003, 22471, 1654
2026/09/16 08:15:50.504, 22471, 1654
2026/09/16 08:15:51.004, 22471, 1654
2026/09/16 08:15:51.504, 22471, 1654
2026/09/16 08:15:52.004, 22471, 1654
2026/09/16 08:15:52.505, 22471, 1654
2026/09/16 08:15:53.005, 22471, 1654
2026/09/16 08:15:53.505, 22471, 1654
2026/09/16 08:15:54.005, 22471, 1654
2026/09/16 08:15:54.506, 22471, 1654
2026/09/16 08:15:55.006, 22471, 1654
2026/09/16 08:15:55.506, 22471, 1654
2026/09/16 08:15:56.006, 22471, 1654
2026/09/16 08:15:56.507, 22471, 1654
2026/09/16 08:15:57.007, 22471, 1654
2026/09/16 08:15:57.508, 22471, 1654
2026/09/16 08:15:58.010, 22471, 1654
2026/09/16 08:15:58.510, 22471, 1654
2026/09/16 08:15:59.011, 22471, 1654
2026/09/16 08:15:59.511, 22471, 1654
2026/09/16 08:16:00.011, 22471, 1654
2026/09/16 08:16:00.512, 22471, 1654
2026/09/16 08:16:01.012, 22471, 1654
2026/09/16 08:16:01.512, 22471, 1654
2026/09/16 08:16:02.012, 22471, 1654
2026/09/16 08:16:02.513, 22471, 1654
2026/09/16 08:16:03.013, 22471, 1654
2026/09/16 08:16:03.513, 22471, 1654
2026/09/16 08:16:04.014, 22471, 1654
2026/09/16 08:16:04.514, 22471, 1654
2026/09/16 08:16:05.014, 22471, 1654
2026/09/16 08:16:05.515, 22471, 1654
2026/09/16 08:16:06.015, 22471, 1654
2026/09/16 08:16:06.515, 22471, 1654
2026/09/16 08:16:07.016, 22471, 1654
2026/09/16 08:16:07.516, 22471, 1654
2026/09/16 08:16:08.016, 22471, 1654
2026/09/16 08:16:08.516, 22471, 1654
2026/09/16 08:16:09.016, 22471, 1654
2026/09/16 08:16:09.517, 22471, 1654
2026/09/16 08:16:10.017, 22471, 1654
2026/09/16 08:16:10.517, 22471, 1654
2026/09/16 08:16:11.017, 22471, 1654
2026/09/16 08:16:11.518, 22471, 1654
2026/09/16 08:16:12.018, 22471, 1654
2026/09/16 08:16:12.518, 22471, 1654
2026/09/16 08:16:13.019, 22471, 1654
2026/09/16 08:16:13.519, 22471, 1654
2026/09/16 08:16:14.019, 22471, 1654
2026/09/16 08:16:14.519, 22471, 1654
2026/09/16 08:16:15.020, 22471, 1654
2026/09/16 08:16:15.520, 22471, 1654
2026/09/16 08:16:16.020, 22471, 1654
2026/09/16 08:16:16.520, 22471, 1654
2026/09/16 08:16:17.021, 22471, 1654
2026/09/16 08:16:17.521, 22471, 1654
2026/09/16 08:16:18.021, 22471, 1654
2026/09/16 08:16:18.521, 22471, 1654
2026/09/16 08:16:19.022, 22471, 1654
2026/09/16 08:16:19.522, 22471, 1654
2026/09/16 08:16:20.022, 22471, 1654
2026/09/16 08:16:20.522, 22471, 1654
2026/09/16 08:16:21.023, 22471, 1654
2026/09/16 08:16:21.523, 22471, 1654
2026/09/16 08:16:22.023, 22471, 1654
2026/09/16 08:16:22.524, 22471, 1654
2026/09/16 08:16:23.024, 22471, 1654
2026/09/16 08:16:23.524, 22471, 1654
2026/09/16 08:16:24.025, 22471, 1654
2026/09/16 08:16:24.525, 22471, 1654
2026/09/16 08:16:25.025, 22471, 1654
2026/09/16 08:16:25.525, 22471, 1654
2026/09/16 08:16:26.025, 22471, 1654
2026/09/16 08:16:26.526, 22471, 1654
2026/09/16 08:16:27.026, 22471, 1654
2026/09/16 08:16:27.526, 22471, 1654
2026/09/16 08:16:28.027, 22471, 1654
2026/09/16 08:16:28.527, 22471, 1654
2026/09/16 08:16:29.027, 22471, 1654
2026/09/16 08:16:29.527, 22471, 1654
2026/09/16 08:16:30.028, 22471, 1654
2026/09/16 08:16:30.528, 22471, 1654
2026/09/16 08:16:31.028, 22471, 1654
2026/09/16 08:16:31.528, 22471, 1654
2026/09/16 08:16:32.029, 22471, 1654
2026/09/16 08:16:32.529, 22471, 1654
2026/09/16 08:16:33.029, 22471, 1654
2026/09/16 08:16:33.530, 22471, 1654
2026/09/16 08:16:34.030, 22471, 1654
2026/09/16 08:16:34.530, 22471, 1654
2026/09/16 08:16:35.030, 22471, 1654
2026/09/16 08:16:35.531, 22471, 1654
2026/09/16 08:16:36.031, 22471, 1654
2026/09/16 08:16:36.531, 22471, 1654
2026/09/16 08:16:37.031, 22471, 1654
2026/09/16 08:16:37.532, 22471, 1654
2026/09/16 08:16:38.032, 22471, 1654
2026/09/16 08:16:38.532, 22471, 1654
2026/09/16 08:16:39.032, 22471, 1654
2026/09/16 08:16:39.533, 22471, 1654
2026/09/16 08:16:40.033, 22471, 1654
2026/09/16 08:16:40.533, 22471, 1654
2026/09/16 08:16:41.033, 22471, 1654
2026/09/16 08:16:41.533, 22471, 1654
2026/09/16 08:16:42.034, 22471, 1654
2026/09/16 08:16:42.534, 22471, 1654
2026/09/16 08:16:43.034, 22471, 1654
2026/09/16 08:16:43.534, 22471, 1654
2026/09/16 08:16:44.035, 22471, 1654
2026/09/16 08:16:44.535, 22471, 1654
2026/09/16 08:16:45.036, 22471, 1654
2026/09/16 08:16:45.536, 22471, 1654
2026/09/16 08:16:46.036, 22471, 1654
2026/09/16 08:16:46.536, 22471, 1654
2026/09/16 08:16:47.036, 22471, 1654
2026/09/16 08:16:47.537, 22471, 1654
2026/09/16 08:16:48.037, 22471, 1654
2026/09/16 08:16:48.537, 22471, 1654
2026/09/16 08:16:49.037, 22471, 1654
2026/09/16 08:16:49.538, 22471, 1654
2026/09/16 08:16:50.038, 22471, 1654
2026/09/16 08:16:50.538, 22471, 1654
2026/09/16 08:16:51.038, 22471, 1654
2026/09/16 08:16:51.538, 22471, 1654
2026/09/16 08:16:52.039, 22471, 1654
2026/09/16 08:16:52.539, 22471, 1654
2026/09/16 08:16:53.039, 22471, 1654
2026/09/16 08:16:53.540, 22471, 1654
2026/09/16 08:16:54.040, 22471, 1654
2026/09/16 08:16:54.540, 22471, 1654
2026/09/16 08:16:55.047, 22471, 1654
2026/09/16 08:16:55.547, 22471, 1654
2026/09/16 08:16:56.047, 22471, 1654
2026/09/16 08:16:56.547, 22471, 1654
2026/09/16 08:16:57.048, 22471, 1654
2026/09/16 08:16:57.548, 22471, 1654
2026/09/16 08:16:58.048, 22471, 1654
2026/09/16 08:16:58.549, 22471, 1654
2026/09/16 08:16:59.049, 22471, 1654
2026/09/16 08:16:59.549, 22471, 1654
2026/09/16 08:17:00.050, 22471, 1654
2026/09/16 08:17:00.550, 22471, 1654
2026/09/16 08:17:01.050, 22471, 1654
2026/09/16 08:17:01.551, 22471, 1654
2026/09/16 08:17:02.051, 22471, 1654
2026/09/16 08:17:02.552, 22471, 1654
2026/09/16 08:17:03.052, 22471, 1654
2026/09/16 08:17:03.554, 22471, 1654
2026/09/16 08:17:04.054, 22471, 1654
2026/09/16 08:17:04.554, 22471, 1654
2026/09/16 08:17:05.055, 22471, 1654
2026/09/16 08:17:05.555, 22471, 1654
2026/09/16 08:17:06.055, 22471, 1654
2026/09/16 08:17:06.555, 22471, 1654
2026/09/16 08:17:07.056, 22471, 1654
2026/09/16 08:17:07.556, 22471, 1654
2026/09/16 08:17:08.056, 22471, 1654
2026/09/16 08:17:08.556, 22471, 1654
2026/09/16 08:17:09.057, 22471, 1654
2026/09/16 08:17:09.557, 22471, 1654
2026/09/16 08:17:10.057, 22471, 1654
2026/09/16 08:17:10.557, 22471, 1654
2026/09/16 08:17:11.058, 22471, 1654
2026/09/16 08:17:11.558, 22471, 1654
2026/09/16 08:17:12.058, 22471, 1654
2026/09/16 08:17:12.559, 22471, 1654
2026/09/16 08:17:13.059, 22471, 1654
2026/09/16 08:17:13.559, 22471, 1654
2026/09/16 08:17:14.060, 22471, 1654
2026/09/16 08:17:14.560, 22471, 1654
2026/09/16 08:17:15.061, 22471, 1654
2026/09/16 08:17:15.561, 22471, 1654
2026/09/16 08:17:16.061, 22471, 1654
2026/09/16 08:17:16.562, 22471, 1654
2026/09/16 08:17:17.062, 22471, 1654
2026/09/16 08:17:17.562, 22471, 1654
2026/09/16 08:17:18.062, 22471, 1654
2026/09/16 08:17:18.563, 22471, 1654
2026/09/16 08:17:19.063, 22471, 1654
2026/09/16 08:17:19.563, 22471, 1654
2026/09/16 08:17:20.063, 22471, 1654
2026/09/16 08:17:20.564, 22471, 1654
2026/09/16 08:17:21.064, 22471, 1654
2026/09/16 08:17:21.565, 22471, 1654
2026/09/16 08:17:22.065, 22471, 1654
2026/09/16 08:17:22.565, 22471, 1654
2026/09/16 08:17:23.066, 22471, 1654
2026/09/16 08:17:23.566, 22471, 1654
2026/09/16 08:17:24.066, 22471, 1654
2026/09/16 08:17:24.566, 22471, 1654
2026/09/16 08:17:25.067, 22471, 1654
2026/09/16 08:17:25.567, 22471, 1654
2026/09/16 08:17:26.067, 22471, 1654
2026/09/16 08:17:26.567, 22471, 1654
2026/09/16 08:17:27.067, 22471, 1654
2026/09/16 08:17:27.568, 22471, 1654
2026/09/16 08:17:28.068, 22471, 1654
2026/09/16 08:17:28.568, 22471, 1654
2026/09/16 08:17:29.068, 22471, 1654
2026/09/16 08:17:29.569, 22471, 1654
2026/09/16 08:17:30.069, 22471, 1654
2026/09/16 08:17:30.569, 22471, 1654
2026/09/16 08:17:31.069, 22471, 1654
2026/09/16 08:17:31.570, 22471, 1654
2026/09/16 08:17:32.070, 22471, 1654
2026/09/16 08:17:32.570, 22471, 1654
2026/09/16 08:17:33.071, 22471, 1654
2026/09/16 08:17:33.571, 22471, 1654
2026/09/16 08:17:34.071, 22471, 1654
2026/09/16 08:17:34.571, 22471, 1654
2026/09/16 08:17:35.072, 22471, 1654
2026/09/16 08:17:35.572, 22471, 1654
2026/09/16 08:17:36.072, 22471, 1654
2026/09/16 08:17:36.573, 22471, 1654
2026/09/16 08:17:37.073, 22471, 1654
2026/09/16 08:17:37.573, 22471, 1654
2026/09/16 08:17:38.073, 22471, 1654
2026/09/16 08:17:38.573, 22471, 1654
2026/09/16 08:17:39.074, 22471, 1654
2026/09/16 08:17:39.574, 22471, 1654
2026/09/16 08:17:40.074, 22471, 1654
2026/09/16 08:17:40.574, 22471, 1654
2026/09/16 08:17:41.075, 22471, 1654
2026/09/16 08:17:41.575, 22471, 1654
2026/09/16 08:17:42.075, 22471, 1654
2026/09/16 08:17:42.575, 22471, 1654
2026/09/16 08:17:43.076, 22471, 1654
2026/09/16 08:17:43.576, 22471, 1654
2026/09/16 08:17:44.076, 22471, 1654
2026/09/16 08:17:44.576, 22471, 1654
2026/09/16 08:17:45.077, 22471, 1654
2026/09/16 08:17:45.577, 22471, 1654
2026/09/16 08:17:46.077, 22471, 1654
2026/09/16 08:17:46.578, 22471, 1654
2026/09/16 08:17:47.078, 22471, 1654
2026/09/16 08:17:47.578, 22471, 1654
2026/09/16 08:17:48.079, 22471, 1654
2026/09/16 08:17:48.579, 22471, 1654
2026/09/16 08:17:49.079, 22471, 1654
2026/09/16 08:17:49.579, 22471, 1654
2026/09/16 08:17:50.080, 22471, 1654
2026/09/16 08:17:50.580, 22471, 1654
2026/09/16 08:17:51.082, 22471, 1654
2026/09/16 08:17:51.582, 22471, 1654
2026/09/16 08:17:52.083, 22471, 1654
2026/09/16 08:17:52.583, 22471, 1654
2026/09/16 08:17:53.084, 22471, 1654
2026/09/16 08:17:53.584, 22471, 1654
2026/09/16 08:17:54.084, 22471, 1654
2026/09/16 08:17:54.584, 22471, 1654
2026/09/16 08:17:55.085, 22471, 1654
2026/09/16 08:17:55.585, 22471, 1654
2026/09/16 08:17:56.085, 22471, 1654
2026/09/16 08:17:56.585, 22471, 1654
2026/09/16 08:17:57.086, 22471, 1654
2026/09/16 08:17:57.586, 22471, 1654
2026/09/16 08:17:58.086, 22471, 1654
2026/09/16 08:17:58.586, 22471, 1654
2026/09/16 08:17:59.087, 22471, 1654
2026/09/16 08:17:59.591, 22471, 1654
2026/09/16 08:18:00.091, 22471, 1654
2026/09/16 08:18:00.591, 22471, 1654
2026/09/16 08:18:01.091, 22471, 1654
2026/09/16 08:18:01.592, 22471, 1654
2026/09/16 08:18:02.092, 22471, 1654
2026/09/16 08:18:02.592, 22471, 1654
2026/09/16 08:18:03.092, 22471, 1654
2026/09/16 08:18:03.593, 22471, 1654
2026/09/16 08:18:04.093, 22471, 1654
2026/09/16 08:18:04.593, 22471, 1654
2026/09/16 08:18:05.093, 22471, 1654
2026/09/16 08:18:05.594, 22471, 1654
2026/09/16 08:18:06.094, 22471, 1654
2026/09/16 08:18:06.594, 22471, 1654
2026/09/16 08:18:07.095, 22471, 1654
2026/09/16 08:18:07.595, 22471, 1654
2026/09/16 08:18:08.095, 22471, 1654
2026/09/16 08:18:08.596, 22471, 1654
2026/09/16 08:18:09.096, 22471, 1654
2026/09/16 08:18:09.596, 22471, 1654
2026/09/16 08:18:10.097, 22471, 1654
2026/09/16 08:18:10.597, 22471, 1654
2026/09/16 08:18:11.098, 22471, 1654
2026/09/16 08:18:11.598, 22471, 1654
2026/09/16 08:18:12.098, 22471, 1654
2026/09/16 08:18:12.599, 22471, 1654
2026/09/16 08:18:13.099, 22471, 1654
2026/09/16 08:18:13.599, 22471, 1654
2026/09/16 08:18:14.099, 22471, 1654
