2026/09/15 20:47:57.114, 0, NVIDIA GeForce RTX 3090, 580.178.04, P2, 64, 118.48, 19504, 4621, 0
2026/09/15 20:47:57.369, 0, NVIDIA GeForce RTX 3090, 580.178.04, P2, 64, 118.48, 19584, 4541, 0
2026/09/15 20:47:57.619, 0, NVIDIA GeForce RTX 3090, 580.178.04, P2, 64, 118.48, 19584, 4541, 0
2026/09/15 20:47:57.870, 0, NVIDIA GeForce RTX 3090, 580.178.04, P2, 64, 117.16, 19982, 4143, 0
2026/09/15 20:47:58.120, 0, NVIDIA GeForce RTX 3090, 580.178.04, P2, 64, 117.16, 20682, 3443, 0
2026/09/15 20:47:58.370, 0, NVIDIA GeForce RTX 3090, 580.178.04, P2, 64, 120.34, 20682, 3443, 0
2026/09/15 20:47:58.620, 0, NVIDIA GeForce RTX 3090, 580.178.04, P2, 64, 120.34, 20844, 3281, 0
2026/09/15 20:47:58.871, 0, NVIDIA GeForce RTX 3090, 580.178.04, P2, 68, 154.98, 20844, 3281, 0
2026/09/15 20:47:59.121, 0, NVIDIA GeForce RTX 3090, 580.178.04, P2, 68, 154.98, 20844, 3281, 0
2026/09/15 20:47:59.372, 0, NVIDIA GeForce RTX 3090, 580.178.04, P2, 70, 222.70, 20844, 3281, 97
2026/09/15 20:47:59.622, 0, NVIDIA GeForce RTX 3090, 580.178.04, P2, 70, 222.70, 20844, 3281, 97
2026/09/15 20:47:59.872, 0, NVIDIA GeForce RTX 3090, 580.178.04, P2, 70, 256.08, 20844, 3281, 97
2026/09/15 20:48:00.122, 0, NVIDIA GeForce RTX 3090, 580.178.04, P2, 70, 256.08, 20844, 3281, 97
2026/09/15 20:48:00.373, 0, NVIDIA GeForce RTX 3090, 580.178.04, P2, 68, 224.23, 20884, 3241, 22
2026/09/15 20:48:00.623, 0, NVIDIA GeForce RTX 3090, 580.178.04, P2, 68, 224.23, 20884, 3241, 22
2026/09/15 20:48:00.874, 0, NVIDIA GeForce RTX 3090, 580.178.04, P2, 70, 221.17, 20884, 3241, 22
2026/09/15 20:48:01.124, 0, NVIDIA GeForce RTX 3090, 580.178.04, P2, 70, 221.17, 20884, 3241, 22
2026/09/15 20:48:01.374, 0, NVIDIA GeForce RTX 3090, 580.178.04, P2, 70, 246.77, 20884, 3241, 96
2026/09/15 20:48:01.624, 0, NVIDIA GeForce RTX 3090, 580.178.04, P2, 70, 246.77, 20884, 3241, 96
2026/09/15 20:48:01.875, 0, NVIDIA GeForce RTX 3090, 580.178.04, P2, 69, 253.74, 20884, 3241, 96
2026/09/15 20:48:02.125, 0, NVIDIA GeForce RTX 3090, 580.178.04, P2, 69, 253.74, 20886, 3239, 96
2026/09/15 20:48:02.375, 0, NVIDIA GeForce RTX 3090, 580.178.04, P2, 70, 229.65, 20886, 3239, 94
2026/09/15 20:48:02.626, 0, NVIDIA GeForce RTX 3090, 580.178.04, P2, 70, 229.65, 20886, 3239, 94
