2026/09/16 03:45:14.673, 0, NVIDIA GeForce RTX 3090, 580.178.04, P2, 62, 140.15, 19504, 4621, 0
2026/09/16 03:45:14.929, 0, NVIDIA GeForce RTX 3090, 580.178.04, P2, 61, 140.15, 19504, 4621, 0
2026/09/16 03:45:15.180, 0, NVIDIA GeForce RTX 3090, 580.178.04, P2, 61, 140.15, 19584, 4541, 0
2026/09/16 03:45:15.430, 0, NVIDIA GeForce RTX 3090, 580.178.04, P2, 61, 122.96, 19584, 4541, 0
2026/09/16 03:45:15.681, 0, NVIDIA GeForce RTX 3090, 580.178.04, P2, 61, 122.96, 19584, 4541, 0
2026/09/16 03:45:15.931, 0, NVIDIA GeForce RTX 3090, 580.178.04, P2, 61, 114.83, 20682, 3443, 7
2026/09/16 03:45:16.181, 0, NVIDIA GeForce RTX 3090, 580.178.04, P2, 61, 114.83, 20682, 3443, 7
2026/09/16 03:45:16.431, 0, NVIDIA GeForce RTX 3090, 580.178.04, P2, 61, 119.57, 20844, 3281, 7
2026/09/16 03:45:16.682, 0, NVIDIA GeForce RTX 3090, 580.178.04, P2, 61, 119.57, 20844, 3281, 7
2026/09/16 03:45:16.932, 0, NVIDIA GeForce RTX 3090, 580.178.04, P2, 66, 188.16, 20844, 3281, 96
2026/09/16 03:45:17.182, 0, NVIDIA GeForce RTX 3090, 580.178.04, P2, 66, 188.16, 20844, 3281, 96
2026/09/16 03:45:17.433, 0, NVIDIA GeForce RTX 3090, 580.178.04, P2, 66, 245.07, 20844, 3281, 96
2026/09/16 03:45:17.683, 0, NVIDIA GeForce RTX 3090, 580.178.04, P2, 66, 245.07, 20844, 3281, 96
2026/09/16 03:45:17.933, 0, NVIDIA GeForce RTX 3090, 580.178.04, P2, 66, 250.52, 20844, 3281, 5
2026/09/16 03:45:18.183, 0, NVIDIA GeForce RTX 3090, 580.178.04, P2, 66, 250.52, 20884, 3241, 5
2026/09/16 03:45:18.434, 0, NVIDIA GeForce RTX 3090, 580.178.04, P2, 66, 232.34, 20884, 3241, 5
2026/09/16 03:45:18.684, 0, NVIDIA GeForce RTX 3090, 580.178.04, P2, 66, 232.34, 20884, 3241, 5
2026/09/16 03:45:18.934, 0, NVIDIA GeForce RTX 3090, 580.178.04, P2, 67, 234.90, 20884, 3241, 95
2026/09/16 03:45:19.185, 0, NVIDIA GeForce RTX 3090, 580.178.04, P2, 67, 234.90, 20884, 3241, 95
2026/09/16 03:45:19.435, 0, NVIDIA GeForce RTX 3090, 580.178.04, P2, 67, 264.99, 20884, 3241, 95
2026/09/16 03:45:19.685, 0, NVIDIA GeForce RTX 3090, 580.178.04, P2, 67, 264.99, 20886, 3239, 95
