2026/09/15 20:41:38.018, 0, NVIDIA GeForce RTX 3090, 580.178.04, P2, 63, 118.05, 19504, 4621, 0
2026/09/15 20:41:38.276, 0, NVIDIA GeForce RTX 3090, 580.178.04, P2, 63, 118.05, 19584, 4541, 0
2026/09/15 20:41:38.527, 0, NVIDIA GeForce RTX 3090, 580.178.04, P2, 63, 118.05, 19584, 4541, 0
2026/09/15 20:41:38.777, 0, NVIDIA GeForce RTX 3090, 580.178.04, P2, 63, 115.87, 20682, 3443, 0
2026/09/15 20:41:39.027, 0, NVIDIA GeForce RTX 3090, 580.178.04, P2, 63, 115.87, 20682, 3443, 0
2026/09/15 20:41:39.277, 0, NVIDIA GeForce RTX 3090, 580.178.04, P2, 63, 119.28, 20844, 3281, 0
2026/09/15 20:41:39.528, 0, NVIDIA GeForce RTX 3090, 580.178.04, P2, 63, 119.28, 20844, 3281, 0
2026/09/15 20:41:39.778, 0, NVIDIA GeForce RTX 3090, 580.178.04, P2, 67, 166.58, 20844, 3281, 0
2026/09/15 20:41:40.028, 0, NVIDIA GeForce RTX 3090, 580.178.04, P2, 67, 166.58, 20844, 3281, 0
2026/09/15 20:41:40.278, 0, NVIDIA GeForce RTX 3090, 580.178.04, P2, 69, 237.34, 20844, 3281, 96
2026/09/15 20:41:40.529, 0, NVIDIA GeForce RTX 3090, 580.178.04, P2, 69, 237.34, 20844, 3281, 96
2026/09/15 20:41:40.779, 0, NVIDIA GeForce RTX 3090, 580.178.04, P2, 69, 259.96, 20844, 3281, 96
2026/09/15 20:41:41.030, 0, NVIDIA GeForce RTX 3090, 580.178.04, P2, 69, 259.96, 20884, 3241, 96
2026/09/15 20:41:41.280, 0, NVIDIA GeForce RTX 3090, 580.178.04, P2, 67, 226.92, 20884, 3241, 87
2026/09/15 20:41:41.530, 0, NVIDIA GeForce RTX 3090, 580.178.04, P2, 67, 226.92, 20884, 3241, 87
